NFT_name,price,status
CryptoPunk #628,21035.76,Lowest
CryptoPunk #6281,52314.98,Highest
CryptoPunk #6281,42.8275,Lowest
CryptoPunk #6282,437712.64,Highest
CryptoPunk #6282,112.23,Lowest
CryptoPunk #6283,383735.9,Highest
CryptoPunk #6283,70578.94,Lowest
CryptoPunk #6287,48823.5605,Highest
CryptoPunk #6287,43309.92,Lowest
CryptoPunk #6288,600878.15,Highest
CryptoPunk #6288,16796.8554,Lowest
CryptoPunk #6289,0,Highest
CryptoPunk #6289,0,Lowest
CryptoPunk #6291,17803.5786,Highest
CryptoPunk #6291,11744.966,Lowest
CryptoPunk #6292,42700.513,Highest
CryptoPunk #6292,247.02,Lowest
CryptoPunk #6293,284401.6086,Highest
CryptoPunk #6293,55658.64,Lowest
CryptoPunk #6294,60526.72,Highest
CryptoPunk #6294,34539.15,Lowest
CryptoPunk #6295,215271.16,Highest
CryptoPunk #6295,0,Lowest
CryptoPunk #6297,1209703.456,Highest
CryptoPunk #6297,361148.4,Lowest
CryptoPunk #6298,60.265,Highest
CryptoPunk #6298,60.265,Lowest
CryptoPunk #6300,0,Highest
CryptoPunk #6300,0,Lowest
CryptoPunk #6301,47684.8524,Highest
CryptoPunk #6301,47684.8524,Lowest
CryptoPunk #6302,38808,Highest
CryptoPunk #6302,570.307,Lowest
CryptoPunk #6303,423.131,Highest
CryptoPunk #6303,0,Lowest
CryptoPunk #6305,357952.32,Highest
CryptoPunk #6305,269065.77,Lowest
CryptoPunk #6306,0,Highest
CryptoPunk #6306,0,Lowest
CryptoPunk #6307,589557.6,Highest
CryptoPunk #6307,42.8275,Lowest
CryptoPunk #6308,376067.9,Highest
CryptoPunk #6308,143008.2,Lowest
CryptoPunk #6312,101316.2646,Highest
CryptoPunk #6312,35519.815,Lowest
CryptoPunk #6313,39398.6648,Highest
CryptoPunk #6313,0,Lowest
CryptoPunk #6314,305267.49,Highest
CryptoPunk #6314,47354.154,Lowest
CryptoPunk #6315,60.9,Highest
CryptoPunk #6315,30.45,Lowest
CryptoPunk #6316,0,Highest
CryptoPunk #6316,0,Lowest
CryptoPunk #6318,34.24214,Highest
CryptoPunk #6318,34.24214,Lowest
CryptoPunk #632,150706,Highest
CryptoPunk #632,86531.52,Lowest
CryptoPunk #6322,416441.4897,Highest
CryptoPunk #6322,25.5665,Lowest
CryptoPunk #6324,127.645,Highest
CryptoPunk #6324,127.645,Lowest
CryptoPunk #6325,140110.08,Highest
CryptoPunk #6325,126494.34,Lowest
CryptoPunk #6326,79469.5944,Highest
CryptoPunk #6326,4517.22,Lowest
CryptoPunk #6331,2109.427,Highest
CryptoPunk #6331,586.528,Lowest
CryptoPunk #6332,356555.1,Highest
CryptoPunk #6332,0,Lowest
CryptoPunk #6333,49115.22,Highest
CryptoPunk #6333,196.88,Lowest
CryptoPunk #6334,605934.2,Highest
CryptoPunk #6334,94470.72,Lowest
CryptoPunk #6335,415932.8868,Highest
CryptoPunk #6335,0,Lowest
CryptoPunk #6338,133.5015,Highest
CryptoPunk #6338,133.5015,Lowest
CryptoPunk #6341,314430.72,Highest
CryptoPunk #6341,0,Lowest
CryptoPunk #6342,0,Highest
CryptoPunk #6342,0,Lowest
CryptoPunk #6344,226585.5592,Highest
CryptoPunk #6344,1571.13,Lowest
CryptoPunk #6346,41.178,Highest
CryptoPunk #6346,41.178,Lowest
CryptoPunk #6348,540427.8,Highest
CryptoPunk #6348,540427.8,Lowest
CryptoPunk #6349,474921.4,Highest
CryptoPunk #6349,251974.4175,Lowest
CryptoPunk #6350,121495.504,Highest
CryptoPunk #6350,75478.975,Lowest
CryptoPunk #6352,573181,Highest
CryptoPunk #6352,573181,Lowest
CryptoPunk #6353,267120.72,Highest
CryptoPunk #6353,31034.24,Lowest
CryptoPunk #6354,47816.2553,Highest
CryptoPunk #6354,96.76,Lowest
CryptoPunk #6355,52228,Highest
CryptoPunk #6355,17360.7525,Lowest
CryptoPunk #6358,176261.4899,Highest
CryptoPunk #6358,0,Lowest
CryptoPunk #6359,55914.04,Highest
CryptoPunk #6359,45569.9844,Lowest
CryptoPunk #636,491298,Highest
CryptoPunk #636,126677,Lowest
CryptoPunk #6360,111591,Highest
CryptoPunk #6360,88569.575,Lowest
CryptoPunk #6361,92717.73,Highest
CryptoPunk #6361,38736.75,Lowest
CryptoPunk #6362,48333.67,Highest
CryptoPunk #6362,31658.198,Lowest
CryptoPunk #6363,441818.3975,Highest
CryptoPunk #6363,78.694,Lowest
CryptoPunk #6364,163393.36,Highest
CryptoPunk #6364,49765.8,Lowest
CryptoPunk #6366,47984.2,Highest
CryptoPunk #6366,16930.33,Lowest
CryptoPunk #6372,287622.03,Highest
CryptoPunk #6372,34150.08,Lowest
CryptoPunk #6374,43414.8,Highest
CryptoPunk #6374,39501.7909,Lowest
CryptoPunk #6376,63855.75,Highest
CryptoPunk #6376,63855.75,Lowest
CryptoPunk #6379,72079.4501,Highest
CryptoPunk #6379,26852.55,Lowest
CryptoPunk #638,443498.4,Highest
CryptoPunk #638,29079.18,Lowest
CryptoPunk #6380,136235.5,Highest
CryptoPunk #6380,41575.6005,Lowest
CryptoPunk #6381,53646.56,Highest
CryptoPunk #6381,47875.25,Lowest
CryptoPunk #6384,311155.4,Highest
CryptoPunk #6384,227.271,Lowest
CryptoPunk #6385,51.6204,Highest
CryptoPunk #6385,47.22,Lowest
CryptoPunk #6387,15148.19,Highest
CryptoPunk #6387,14876.8125,Lowest
CryptoPunk #6388,155923.537,Highest
CryptoPunk #6388,57648.2725,Lowest
CryptoPunk #639,484747.36,Highest
CryptoPunk #639,30765.02,Lowest
CryptoPunk #6390,247545.62,Highest
CryptoPunk #6390,247545.62,Lowest
CryptoPunk #6391,18678.3891,Highest
CryptoPunk #6391,18678.3891,Lowest
CryptoPunk #6392,682.958,Highest
CryptoPunk #6392,682.958,Lowest
CryptoPunk #6393,46197.8975,Highest
CryptoPunk #6393,33784.4925,Lowest
CryptoPunk #6396,0,Highest
CryptoPunk #6396,0,Lowest
CryptoPunk #6397,78351.384,Highest
CryptoPunk #6397,78.694,Lowest
CryptoPunk #6398,43281.862,Highest
CryptoPunk #6398,133.2798667,Lowest
CryptoPunk #6400,132402.2,Highest
CryptoPunk #6400,132402.2,Lowest
CryptoPunk #6401,67061.661,Highest
CryptoPunk #6401,35344.7731,Lowest
CryptoPunk #6402,296198.65,Highest
CryptoPunk #6402,191318.5,Lowest
CryptoPunk #6403,52683.96,Highest
CryptoPunk #6403,52683.96,Lowest
CryptoPunk #6404,95338.8,Highest
CryptoPunk #6404,95338.8,Lowest
CryptoPunk #6405,223657.29,Highest
CryptoPunk #6405,30851.28,Lowest
CryptoPunk #6406,417448.36,Highest
CryptoPunk #6406,60206.85,Lowest
CryptoPunk #6408,130.56,Highest
CryptoPunk #6408,83.25,Lowest
CryptoPunk #641,0,Highest
CryptoPunk #641,0,Lowest
CryptoPunk #6410,115162.08,Highest
CryptoPunk #6410,92121.11,Lowest
CryptoPunk #6411,1498.0507,Highest
CryptoPunk #6411,52.308,Lowest
CryptoPunk #6412,379424.837,Highest
CryptoPunk #6412,1341.655,Lowest
CryptoPunk #6414,39158,Highest
CryptoPunk #6414,15973.4,Lowest
CryptoPunk #6415,78.936,Highest
CryptoPunk #6415,0,Lowest
CryptoPunk #6417,397688.6432,Highest
CryptoPunk #6417,96.94,Lowest
CryptoPunk #6419,107216.48,Highest
CryptoPunk #6419,252.3519,Lowest
CryptoPunk #642,623281.68,Highest
CryptoPunk #642,93605.82,Lowest
CryptoPunk #6420,213.512,Highest
CryptoPunk #6420,192.54,Lowest
CryptoPunk #6421,36155.3888,Highest
CryptoPunk #6421,37.495,Lowest
CryptoPunk #6423,1358.614,Highest
CryptoPunk #6423,52.82,Lowest
CryptoPunk #6424,9190.63639,Highest
CryptoPunk #6424,9190.63639,Lowest
CryptoPunk #6425,133510.79,Highest
CryptoPunk #6425,0,Lowest
CryptoPunk #6426,96.7295,Highest
CryptoPunk #6426,96.7295,Lowest
CryptoPunk #6427,363600.5693,Highest
CryptoPunk #6427,363600.5693,Lowest
CryptoPunk #6429,49008.024,Highest
CryptoPunk #6429,49008.024,Lowest
CryptoPunk #643,306178.29,Highest
CryptoPunk #643,116317.8699,Lowest
CryptoPunk #6431,101316.2646,Highest
CryptoPunk #6431,33854.2647,Lowest
CryptoPunk #6433,41982.985,Highest
CryptoPunk #6433,127.877,Lowest
CryptoPunk #6434,113527.7669,Highest
CryptoPunk #6434,0,Lowest
CryptoPunk #6435,0,Highest
CryptoPunk #6435,0,Lowest
CryptoPunk #6437,21092.4944,Highest
CryptoPunk #6437,21092.4944,Lowest
CryptoPunk #6439,151.9252,Highest
CryptoPunk #6439,44.722,Lowest
CryptoPunk #6442,60.265,Highest
CryptoPunk #6442,60.265,Lowest
CryptoPunk #6443,226898.7,Highest
CryptoPunk #6443,106408.68,Lowest
CryptoPunk #6444,428940,Highest
CryptoPunk #6444,42.8275,Lowest
CryptoPunk #6445,117.9528,Highest
CryptoPunk #6445,79.41,Lowest
CryptoPunk #6446,354901.8,Highest
CryptoPunk #6446,93.9658,Lowest
CryptoPunk #6448,226769.0436,Highest
CryptoPunk #6448,70853.04,Lowest
CryptoPunk #6449,389075.2628,Highest
CryptoPunk #6449,293776.5229,Lowest
CryptoPunk #6451,391.6125,Highest
CryptoPunk #6451,0,Lowest
CryptoPunk #6452,37.495,Highest
CryptoPunk #6452,37.495,Lowest
CryptoPunk #6453,775.64,Highest
CryptoPunk #6453,111.8523,Lowest
CryptoPunk #6454,103.7439,Highest
CryptoPunk #6454,103.7439,Lowest
CryptoPunk #6457,43341.45,Highest
CryptoPunk #6457,37.495,Lowest
CryptoPunk #6458,4147.83,Highest
CryptoPunk #6458,4147.83,Lowest
CryptoPunk #6459,471990,Highest
CryptoPunk #6459,16361.15,Lowest
CryptoPunk #6460,423482.0899,Highest
CryptoPunk #6460,247324.14,Lowest
CryptoPunk #6461,42271,Highest
CryptoPunk #6461,46.5,Lowest
CryptoPunk #6462,371.6095,Highest
CryptoPunk #6462,278.9235,Lowest
CryptoPunk #6464,451960,Highest
CryptoPunk #6464,176125.2544,Lowest
CryptoPunk #6465,66737.16,Highest
CryptoPunk #6465,66737.16,Lowest
CryptoPunk #6466,183162.7,Highest
CryptoPunk #6466,183162.7,Lowest
CryptoPunk #6468,19541.8875,Highest
CryptoPunk #6468,80.1812,Lowest
CryptoPunk #6469,54181.2,Highest
CryptoPunk #6469,8641.29,Lowest
CryptoPunk #6470,59206,Highest
CryptoPunk #6470,53.0388,Lowest
CryptoPunk #6473,982596,Highest
CryptoPunk #6473,130507.72,Lowest
CryptoPunk #6474,73916.4,Highest
CryptoPunk #6474,73916.4,Lowest
CryptoPunk #648,200652.8,Highest
CryptoPunk #648,80389.552,Lowest
CryptoPunk #6480,206.61,Highest
CryptoPunk #6480,54.978,Lowest
CryptoPunk #6483,184.77,Highest
CryptoPunk #6483,121.6028,Lowest
CryptoPunk #6485,1787.1,Highest
CryptoPunk #6485,30.178,Lowest
CryptoPunk #6486,980.64,Highest
CryptoPunk #6486,0,Lowest
CryptoPunk #6487,1064618.5,Highest
CryptoPunk #6487,20661,Lowest
CryptoPunk #6490,0,Highest
CryptoPunk #6490,0,Lowest
CryptoPunk #6492,127.602,Highest
CryptoPunk #6492,78.694,Lowest
CryptoPunk #6493,417603.3,Highest
CryptoPunk #6493,40668.32,Lowest
CryptoPunk #6494,221.1264,Highest
CryptoPunk #6494,80.502,Lowest
CryptoPunk #6496,190635.56,Highest
CryptoPunk #6496,128061.37,Lowest
CryptoPunk #6497,65.54,Highest
CryptoPunk #6497,65.54,Lowest
CryptoPunk #6498,80492.99,Highest
CryptoPunk #6498,82.365,Lowest
CryptoPunk #650,484320.7098,Highest
CryptoPunk #650,376661.8,Lowest
CryptoPunk #6500,1398.325,Highest
CryptoPunk #6500,0,Lowest
CryptoPunk #6501,336163.464,Highest
CryptoPunk #6501,37242.495,Lowest
CryptoPunk #6502,490249.6,Highest
CryptoPunk #6502,177347.8,Lowest
CryptoPunk #6503,619.5202,Highest
CryptoPunk #6503,45.905,Lowest
CryptoPunk #6504,0,Highest
CryptoPunk #6504,0,Lowest
CryptoPunk #6505,329360.2,Highest
CryptoPunk #6505,113321.67,Lowest
CryptoPunk #6506,72113.79,Highest
CryptoPunk #6506,72.567,Lowest
CryptoPunk #6507,11160.919,Highest
CryptoPunk #6507,11160.919,Lowest
CryptoPunk #6508,66424.725,Highest
CryptoPunk #6508,15778.4375,Lowest
CryptoPunk #6509,59586.75,Highest
CryptoPunk #6509,34653.2582,Lowest
CryptoPunk #6510,67.887,Highest
CryptoPunk #6510,67.887,Lowest
CryptoPunk #6512,15451.725,Highest
CryptoPunk #6512,15451.725,Lowest
CryptoPunk #6514,73916.4,Highest
CryptoPunk #6514,30.3095,Lowest
CryptoPunk #6516,478964.097,Highest
CryptoPunk #6516,0,Lowest
CryptoPunk #6517,366318.94,Highest
CryptoPunk #6517,366318.94,Lowest
CryptoPunk #6518,256743.2,Highest
CryptoPunk #6518,38775.6788,Lowest
CryptoPunk #6519,10943.76,Highest
CryptoPunk #6519,10943.76,Lowest
CryptoPunk #6522,42130.22,Highest
CryptoPunk #6522,0,Lowest
CryptoPunk #6523,30376.995,Highest
CryptoPunk #6523,0,Lowest
CryptoPunk #6524,235002.225,Highest
CryptoPunk #6524,67.295,Lowest
CryptoPunk #6526,446600.2833,Highest
CryptoPunk #6526,66037.44,Lowest
CryptoPunk #6527,0,Highest
CryptoPunk #6527,0,Lowest
CryptoPunk #6528,416.65,Highest
CryptoPunk #6528,108.8,Lowest
CryptoPunk #6529,274899.24,Highest
CryptoPunk #6529,274899.24,Lowest
CryptoPunk #6530,75268.9,Highest
CryptoPunk #6530,75268.9,Lowest
CryptoPunk #6531,47875.25,Highest
CryptoPunk #6531,29.676,Lowest
CryptoPunk #6532,340.515,Highest
CryptoPunk #6532,0,Lowest
CryptoPunk #6533,42217.78,Highest
CryptoPunk #6533,31981.08,Lowest
CryptoPunk #6534,341822.7145,Highest
CryptoPunk #6534,37465.5568,Lowest
CryptoPunk #6535,41977.0192,Highest
CryptoPunk #6535,303.732,Lowest
CryptoPunk #6536,17788.0941,Highest
CryptoPunk #6536,54.978,Lowest
CryptoPunk #6537,77961.1,Highest
CryptoPunk #6537,60335.68,Lowest
CryptoPunk #6538,217976.8,Highest
CryptoPunk #6538,52703.465,Lowest
CryptoPunk #6539,55720.17,Highest
CryptoPunk #6539,55720.17,Lowest
CryptoPunk #6540,144409.63,Highest
CryptoPunk #6540,34881.565,Lowest
CryptoPunk #6541,540693.75,Highest
CryptoPunk #6541,540693.75,Lowest
CryptoPunk #6542,315316.7574,Highest
CryptoPunk #6542,73614.325,Lowest
CryptoPunk #6543,959.411,Highest
CryptoPunk #6543,0,Lowest
CryptoPunk #6544,477573.8,Highest
CryptoPunk #6544,47.22,Lowest
CryptoPunk #6545,57179.4453,Highest
CryptoPunk #6545,5950.6695,Lowest
CryptoPunk #6546,86425.02,Highest
CryptoPunk #6546,47.22,Lowest
CryptoPunk #6548,139.65,Highest
CryptoPunk #6548,9.6006,Lowest
CryptoPunk #6549,398086.368,Highest
CryptoPunk #6549,50.594,Lowest
CryptoPunk #6550,82918.7604,Highest
CryptoPunk #6550,123.534,Lowest
CryptoPunk #6552,1329773.76,Highest
CryptoPunk #6552,0,Lowest
CryptoPunk #6553,73775.7279,Highest
CryptoPunk #6553,44834.0592,Lowest
CryptoPunk #6554,0,Highest
CryptoPunk #6554,0,Lowest
CryptoPunk #6555,39021.792,Highest
CryptoPunk #6555,81.0231,Lowest
CryptoPunk #6557,422238.7,Highest
CryptoPunk #6557,0,Lowest
CryptoPunk #6558,458327.1169,Highest
CryptoPunk #6558,0,Lowest
CryptoPunk #6560,239864.34,Highest
CryptoPunk #6560,72684.46,Lowest
CryptoPunk #6561,38440.11,Highest
CryptoPunk #6561,35981.0625,Lowest
CryptoPunk #6562,265820.8,Highest
CryptoPunk #6562,40175.515,Lowest
CryptoPunk #6564,58.402,Highest
CryptoPunk #6564,58.402,Lowest
CryptoPunk #6566,605626.4,Highest
CryptoPunk #6566,497988.405,Lowest
CryptoPunk #6567,38602.312,Highest
CryptoPunk #6567,38602.312,Lowest
CryptoPunk #6568,444212.64,Highest
CryptoPunk #6568,36357,Lowest
CryptoPunk #6569,55195.2324,Highest
CryptoPunk #6569,55195.2324,Lowest
CryptoPunk #6570,197726.01,Highest
CryptoPunk #6570,197726.01,Lowest
CryptoPunk #6571,256.839,Highest
CryptoPunk #6571,42.8275,Lowest
CryptoPunk #6572,49616.064,Highest
CryptoPunk #6572,51.0378,Lowest
CryptoPunk #6573,43189.85,Highest
CryptoPunk #6573,278.9235,Lowest
CryptoPunk #6574,78548.4944,Highest
CryptoPunk #6574,35427.83,Lowest
CryptoPunk #6575,270.72,Highest
CryptoPunk #6575,270.72,Lowest
CryptoPunk #6576,4377.9,Highest
CryptoPunk #6576,185,Lowest
CryptoPunk #6577,104.2086,Highest
CryptoPunk #6577,42.8275,Lowest
CryptoPunk #6578,1025706.5,Highest
CryptoPunk #6578,1025706.5,Lowest
CryptoPunk #6579,115.132,Highest
CryptoPunk #6579,115.132,Lowest
CryptoPunk #6580,45788.38,Highest
CryptoPunk #6580,38.508,Lowest
CryptoPunk #6581,682086.4,Highest
CryptoPunk #6581,267.386,Lowest
CryptoPunk #6583,436087.92,Highest
CryptoPunk #6583,42.8275,Lowest
CryptoPunk #6584,66153.2875,Highest
CryptoPunk #6584,44.6184,Lowest
CryptoPunk #6585,508695.7695,Highest
CryptoPunk #6585,57.351,Lowest
CryptoPunk #6587,121.685,Highest
CryptoPunk #6587,121.685,Lowest
CryptoPunk #6588,168417.036,Highest
CryptoPunk #6588,268.593,Lowest
CryptoPunk #6591,55240.982,Highest
CryptoPunk #6591,42473.165,Lowest
CryptoPunk #6592,127.8096,Highest
CryptoPunk #6592,116.9325,Lowest
CryptoPunk #6593,407332.205,Highest
CryptoPunk #6593,0,Lowest
CryptoPunk #6594,493552.45,Highest
CryptoPunk #6594,63.1488,Lowest
CryptoPunk #6595,32555.17,Highest
CryptoPunk #6595,16178.865,Lowest
CryptoPunk #6596,560430.4,Highest
CryptoPunk #6596,97.9485,Lowest
CryptoPunk #6597,40989.3094,Highest
CryptoPunk #6597,318.4875,Lowest
CryptoPunk #6598,59218.389,Highest
CryptoPunk #6598,3023.12,Lowest
CryptoPunk #660,382929,Highest
CryptoPunk #660,41953.2103,Lowest
CryptoPunk #6600,0,Highest
CryptoPunk #6600,0,Lowest
CryptoPunk #6601,44367.856,Highest
CryptoPunk #6601,123.968,Lowest
CryptoPunk #6602,0,Highest
CryptoPunk #6602,0,Lowest
CryptoPunk #6603,103.0446,Highest
CryptoPunk #6603,67.1,Lowest
CryptoPunk #6605,801.625,Highest
CryptoPunk #6605,54.978,Lowest
CryptoPunk #6608,387835,Highest
CryptoPunk #6608,0,Lowest
CryptoPunk #6609,63.405,Highest
CryptoPunk #6609,42.8275,Lowest
CryptoPunk #661,384223.32,Highest
CryptoPunk #661,35325.5175,Lowest
CryptoPunk #6610,0,Highest
CryptoPunk #6610,0,Lowest
CryptoPunk #6612,556804.4,Highest
CryptoPunk #6612,8859.04,Lowest
CryptoPunk #6613,56492.795,Highest
CryptoPunk #6613,438.066,Lowest
CryptoPunk #6614,57909.7308,Highest
CryptoPunk #6614,15327.625,Lowest
CryptoPunk #6615,273.078,Highest
CryptoPunk #6615,192,Lowest
CryptoPunk #6617,556399.12,Highest
CryptoPunk #6617,34128.43,Lowest
CryptoPunk #6618,561.3575,Highest
CryptoPunk #6618,310.2776,Lowest
CryptoPunk #6620,366991.52,Highest
CryptoPunk #6620,60.356,Lowest
CryptoPunk #6621,45397.8,Highest
CryptoPunk #6621,60.356,Lowest
CryptoPunk #6622,564441.8,Highest
CryptoPunk #6622,60061.32,Lowest
CryptoPunk #6623,488022.68,Highest
CryptoPunk #6623,59.676,Lowest
CryptoPunk #6624,72438.072,Highest
CryptoPunk #6624,0,Lowest
CryptoPunk #6626,386431.5,Highest
CryptoPunk #6626,0,Lowest
CryptoPunk #6628,91804.1688,Highest
CryptoPunk #6628,91804.1688,Lowest
CryptoPunk #6629,603.3625,Highest
CryptoPunk #6629,0,Lowest
CryptoPunk #6630,44488.62,Highest
CryptoPunk #6630,42648.9525,Lowest
CryptoPunk #6631,64699.6,Highest
CryptoPunk #6631,279.6192,Lowest
CryptoPunk #6632,80544.2372,Highest
CryptoPunk #6632,51025.7475,Lowest
CryptoPunk #6633,489523.16,Highest
CryptoPunk #6633,126500.55,Lowest
CryptoPunk #6634,948648,Highest
CryptoPunk #6634,353661,Lowest
CryptoPunk #6635,516181.26,Highest
CryptoPunk #6635,64490.3721,Lowest
CryptoPunk #6636,38553.815,Highest
CryptoPunk #6636,38553.815,Lowest
CryptoPunk #6637,438636.48,Highest
CryptoPunk #6637,32639.83,Lowest
CryptoPunk #6638,89735.4,Highest
CryptoPunk #6638,0,Lowest
CryptoPunk #6639,84.7035,Highest
CryptoPunk #6639,84.7035,Lowest
CryptoPunk #6640,170.359,Highest
CryptoPunk #6640,170.359,Lowest
CryptoPunk #6641,51655.995,Highest
CryptoPunk #6641,0,Lowest
CryptoPunk #6642,1277.9761,Highest
CryptoPunk #6642,25.297,Lowest
CryptoPunk #6643,86531.52,Highest
CryptoPunk #6643,38736.75,Lowest
CryptoPunk #6644,60613.3582,Highest
CryptoPunk #6644,46287.619,Lowest
CryptoPunk #6645,763722.28,Highest
CryptoPunk #6645,39823.85,Lowest
CryptoPunk #6646,44063.8075,Highest
CryptoPunk #6646,44063.8075,Lowest
CryptoPunk #6647,408361.3226,Highest
CryptoPunk #6647,39941.0825,Lowest
CryptoPunk #6648,548850.96,Highest
CryptoPunk #6648,140441.16,Lowest
CryptoPunk #6649,1995742.8,Highest
CryptoPunk #6649,539.809,Lowest
CryptoPunk #665,1205.22,Highest
CryptoPunk #665,1205.22,Lowest
CryptoPunk #6650,41.178,Highest
CryptoPunk #6650,33.066,Lowest
CryptoPunk #6652,486191.6231,Highest
CryptoPunk #6652,33312.5675,Lowest
CryptoPunk #6653,70549.05,Highest
CryptoPunk #6653,36790.8195,Lowest
CryptoPunk #6654,583590.15,Highest
CryptoPunk #6654,124.8735,Lowest
CryptoPunk #6655,152056.7926,Highest
CryptoPunk #6655,54581.463,Lowest
CryptoPunk #6657,1537.65,Highest
CryptoPunk #6657,1215.602,Lowest
CryptoPunk #6658,285116.9349,Highest
CryptoPunk #6658,26.2625,Lowest
CryptoPunk #6659,73891.7612,Highest
CryptoPunk #6659,27199.52,Lowest
CryptoPunk #6660,80912.4408,Highest
CryptoPunk #6660,24949.96,Lowest
CryptoPunk #6661,92428,Highest
CryptoPunk #6661,45.69,Lowest
CryptoPunk #6662,386939.6328,Highest
CryptoPunk #6662,0,Lowest
CryptoPunk #6664,409415,Highest
CryptoPunk #6664,0,Lowest
CryptoPunk #6665,61289.525,Highest
CryptoPunk #6665,0,Lowest
CryptoPunk #6666,186828.08,Highest
CryptoPunk #6666,555.93,Lowest
CryptoPunk #6667,313520,Highest
CryptoPunk #6667,209429.8,Lowest
CryptoPunk #6669,96091.32,Highest
CryptoPunk #6669,41673.52,Lowest
CryptoPunk #6671,843.6975,Highest
CryptoPunk #6671,54.979,Lowest
CryptoPunk #6672,54127.0188,Highest
CryptoPunk #6672,0,Lowest
CryptoPunk #6673,0,Highest
CryptoPunk #6673,0,Lowest
CryptoPunk #6674,253328.6646,Highest
CryptoPunk #6674,130559.32,Lowest
CryptoPunk #6675,53.788574,Highest
CryptoPunk #6675,53.788574,Lowest
CryptoPunk #6676,414598.825,Highest
CryptoPunk #6676,0,Lowest
CryptoPunk #6678,428458.08,Highest
CryptoPunk #6678,0,Lowest
CryptoPunk #668,43818.4547,Highest
CryptoPunk #668,43818.4547,Lowest
CryptoPunk #6680,74.982,Highest
CryptoPunk #6680,0,Lowest
CryptoPunk #6682,41288.67,Highest
CryptoPunk #6682,0,Lowest
CryptoPunk #6685,152028.4977,Highest
CryptoPunk #6685,30.178,Lowest
CryptoPunk #6686,410927.25,Highest
CryptoPunk #6686,0,Lowest
CryptoPunk #6687,75.891,Highest
CryptoPunk #6687,75.891,Lowest
CryptoPunk #6688,59586.75,Highest
CryptoPunk #6688,59586.75,Lowest
CryptoPunk #6689,88597.8938,Highest
CryptoPunk #6689,51238.0429,Lowest
CryptoPunk #669,72890.0649,Highest
CryptoPunk #669,34451.0299,Lowest
CryptoPunk #6690,374175.0232,Highest
CryptoPunk #6690,374175.0232,Lowest
CryptoPunk #6691,236622.93,Highest
CryptoPunk #6691,71.415,Lowest
CryptoPunk #6692,66.1983,Highest
CryptoPunk #6692,44.722,Lowest
CryptoPunk #6695,18263.322,Highest
CryptoPunk #6695,79.394,Lowest
CryptoPunk #6696,399589.04,Highest
CryptoPunk #6696,101.0838,Lowest
CryptoPunk #6697,38204.104,Highest
CryptoPunk #6697,32459.4195,Lowest
CryptoPunk #6698,60182.6175,Highest
CryptoPunk #6698,60182.6175,Lowest
CryptoPunk #6699,10455.3,Highest
CryptoPunk #6699,108.8,Lowest
CryptoPunk #6700,0,Highest
CryptoPunk #6700,0,Lowest
CryptoPunk #6703,70288.5303,Highest
CryptoPunk #6703,70288.5303,Lowest
CryptoPunk #6704,746582.2,Highest
CryptoPunk #6704,1152,Lowest
CryptoPunk #6705,491586.89,Highest
CryptoPunk #6705,273.24,Lowest
CryptoPunk #6706,417515.85,Highest
CryptoPunk #6706,0,Lowest
CryptoPunk #6707,103031.2,Highest
CryptoPunk #6707,103031.2,Lowest
CryptoPunk #6708,51721.3489,Highest
CryptoPunk #6708,47594.4299,Lowest
CryptoPunk #6709,390148.2,Highest
CryptoPunk #6709,53415.89,Lowest
CryptoPunk #6710,6445.503,Highest
CryptoPunk #6710,70.5775,Lowest
CryptoPunk #6711,75.5625,Highest
CryptoPunk #6711,0,Lowest
CryptoPunk #6712,38683.202,Highest
CryptoPunk #6712,38683.202,Lowest
CryptoPunk #6713,41293.75,Highest
CryptoPunk #6713,32130.78,Lowest
CryptoPunk #6714,136153.7587,Highest
CryptoPunk #6714,61941.44,Lowest
CryptoPunk #6716,93170.591,Highest
CryptoPunk #6716,32565.24,Lowest
CryptoPunk #6717,69.881,Highest
CryptoPunk #6717,69.881,Lowest
CryptoPunk #6718,44185.8781,Highest
CryptoPunk #6718,46.5,Lowest
CryptoPunk #6720,216115.9,Highest
CryptoPunk #6720,53607.45,Lowest
CryptoPunk #6721,1259732.36,Highest
CryptoPunk #6721,0,Lowest
CryptoPunk #6724,741.9848,Highest
CryptoPunk #6724,37.495,Lowest
CryptoPunk #6726,0,Highest
CryptoPunk #6726,0,Lowest
CryptoPunk #6727,98633.48,Highest
CryptoPunk #6727,50999.1,Lowest
CryptoPunk #6728,438557.2609,Highest
CryptoPunk #6728,100.6275,Lowest
CryptoPunk #6729,401290.95,Highest
CryptoPunk #6729,401290.95,Lowest
CryptoPunk #6730,19835.75,Highest
CryptoPunk #6730,62.8082,Lowest
CryptoPunk #6734,88425.2425,Highest
CryptoPunk #6734,57203.28,Lowest
CryptoPunk #6735,63865.48,Highest
CryptoPunk #6735,268.1235,Lowest
CryptoPunk #6736,82810.08,Highest
CryptoPunk #6736,82810.08,Lowest
CryptoPunk #6737,80392.95,Highest
CryptoPunk #6737,73096.8546,Lowest
CryptoPunk #6738,47.7575,Highest
CryptoPunk #6738,47.7575,Lowest
CryptoPunk #6740,852.426,Highest
CryptoPunk #6740,852.426,Lowest
CryptoPunk #6742,194095.6308,Highest
CryptoPunk #6742,138960.21,Lowest
CryptoPunk #6743,50.4665,Highest
CryptoPunk #6743,50.4665,Lowest
