event_date,usd_price,last_fify_transactions_moving_avg
2021-07-20,36005.31,53253.311600000015
2021-07-20,35459.775,52160.60130588237
2021-07-20,0,50838.59880588236
2021-07-21,37516.71,49227.47057058823
2021-07-21,0,47588.47057058823
2021-07-21,35372.898,46093.897198039216
2021-07-21,40196.475,46882.06337450981
2021-07-21,37516.71,47617.68513921569
2021-07-21,43769.495,47741.57900196079
2021-07-21,37963.3375,45889.83660000001
2021-07-21,35283.5725,45728.65998235295
2021-07-21,0,44616.40732745098
2021-07-21,0,43800.85428039217
2021-07-21,0,43096.19271176471
2021-07-21,0,39758.32212352942
2021-07-21,0,32526.269182352946
2021-07-21,0,30950.052515686275
2021-07-21,0,30950.052515686275
2021-07-21,105046.788,31804.4513
2021-07-21,50558.233,32067.02079019608
2021-07-21,38231.314,32082.32286862745
2021-07-21,74479.6019,32355.90878823529
2021-07-21,76819.93,33862.18192549019
2021-07-21,53595.3,34004.4276117647
2021-07-21,80392.95,34405.45864313725
2021-07-21,33925.8249,35070.67089607843
2021-07-21,35551.549,35767.76009215686
2021-07-21,35730.2,35619.04962156862
2021-07-21,37070.0825,35548.53378823529
2021-07-21,37516.71,34967.55104313725
2021-07-21,71460.4,35490.13364313725
2021-07-21,41982.985,35460.31805490196
2021-07-21,37874.012,35092.26500588234
2021-07-22,55893.88,35262.95329019607
2021-07-22,55893.88,35610.13819215685
2021-07-22,40702.7219,35623.80136666666
2021-07-22,49905.25,35800.07832745097
2021-07-22,39425.1475,35681.72337647059
2021-07-22,135742.28,37594.56318039215
2021-07-22,58888.195,37930.931170588236
2021-07-22,49905.25,37661.50960196079
2021-07-22,46890.9729,37690.25650196078
2021-07-22,49905.25,37848.70552156863
2021-07-22,43856.7337,37817.60097647058
2021-07-22,49885.2879,38118.28211176471
2021-07-22,45852.9437,39017.35943921569
2021-07-22,45912.83,39917.61100784314
2021-07-22,159696.8,42157.523752941175
2021-07-22,40722.684,42956.00775294117
2021-07-22,40922.305,43052.41941960784
2021-07-22,55674.2969,43431.31121176471
2021-07-23,79977.625,44293.51346666666
2021-07-23,42519.75,44431.944349019606
2021-07-23,40474.7525,45225.56694705882
2021-07-23,50618.75,45482.46969215686
2021-07-23,72263.3275,46899.397682352945
2021-07-23,56693,47317.43889803922
2021-07-23,41507.375,47343.14281960784
2021-07-23,42114.8,47433.30144705882
2021-07-23,44524.2525,47448.10061372549
2021-07-23,125534.5,49165.18223137255
2021-07-23,44544.5,49346.76904509804
2021-07-23,45496.1325,50238.8500745098
2021-07-23,56186.8125,51340.55228039215
2021-07-23,41102.425,52146.482182352935
2021-07-23,154893.375,55183.607182352935
2021-07-23,54465.775,56251.56355490195
2021-07-23,50618.75,57244.08806470587
2021-07-23,48594,58196.911594117635
2021-07-23,52643.5,57169.39614313723
2021-07-24,46768.04,57095.07863333331
2021-07-24,46768.04,57262.46541764704
2021-07-24,44642.22,56677.418713725485
2021-07-24,42516.4,56004.80047843136
2021-07-24,63753.3418,56203.97776862744
2021-07-24,42516.4,55461.30031764705
2021-07-24,104165.18,56838.5425745098
