buyer_address,eth_price,usd_price,seller_address,event_date,token_id,transaction_hash,name
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19,35937.74,0xf2907acb30273f87d8a2f3154f2625ea7bf8f81f,19/07/2021,3113,0xead712bb172cb69a878541a254cdf8671fa320abdbfe07d65126dc7764985db1,CryptoPunk #3113
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.49,37026.1275,0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,18/07/2021,7281,0xf0962b3d559e9a25f5eeba8e21e05b05ef8463dc446bcf41be46a5c1da126746,CryptoPunk #7281
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,23.98,45015.7356,0x7fc4ad90afac24a39c9decab37f8fd52da363684,17/07/2021,1936,0x02910af1f4c0890942ef1919599c67f578acfcbf0ee7ba5a007f09f94d3338e8,CryptoPunk #1936
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.69,39264.2228,0xc468b1019d09c7c4d66ead244456242de156a1c1,15/07/2021,6691,0xb3a4d4ddd53499488e8c6b54b15d81ef16c0b96846f5445d15520b06cc124ead,CryptoPunk #6691
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.99,42807.5855,0x8a935532e786399d410c39377fdc7da6bee16a7d,12/07/2021,3762,0x7c48be0f115c0a73020ab673309de536b777fa63f57c4e4fea633b6c5bae2379,CryptoPunk #3762
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.94,42700.513,0x98e36c628bfc856d42e5f7d8ef527b459f4c598f,12/07/2021,6292,0xa9fca8f4a5462e48c7ad9a92ce2d1993d5e5278ba3f03db7b12f9becdf22304d,CryptoPunk #6292
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,32,68526.4,0x66362354d24e2f28f4be68dc7d51eb7e40b38120,12/07/2021,9510,0xcffac61a71031061947d52c08033dd858160b30bfb10add4fd4e03ca5b95d451,CryptoPunk #9510
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.47,41092.6032,0x4affe16d35143db85027c05d97f56ebdc668347e,11/07/2021,9023,0x079797a7130e67bdb7a4e58a1a56412bc2a3cf49c2aa72e25eb9853818407cfa,CryptoPunk #9023
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,21,44321.76,0x1c051112075feaee33bcdbe0984c2bb0db53cf47,11/07/2021,8919,0x7cf9f447b314f28486261be5320a87c5fe9b16aa7216fb3c02c530c7bb7f1704,CryptoPunk #8919
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19,44121.8,0x83e799564346b89359fc398f7e402edcdbe4e4db,07/07/2021,1592,0x2ebe6c57a187993fbd46e73bf4dd99b9900ff866c8dfc1f54ded0aade02c2cb2,CryptoPunk #1592
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,21.99,48319.5066,0x6ec30fd91a504aad948839b985c7263888b2ad68,06/07/2021,7051,0x04bdb6a4cb9ba2c189aa4a24cbfc87b48a13ee5e68664353da6a42d0530a95b3,CryptoPunk #7051
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,19.4321,44241.83935,0x0ec348908ee90adb46622bcb1ecea7f73213ff34,01/07/2021,7463,0xb68068da49824b63966e997f9618b4be1259abde88a1f2c1de7e5c10a5e4d562,CryptoPunk #7463
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,17,38704.58,0x42f3f76ba5202d7a4c48fd428b5613c657689bcc,01/07/2021,2079,0x6790f017e48d3f2ded61ff5a0b22e2e8696e9f43800bfe60cb788a3a8f8135cc,CryptoPunk #2079
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,18,38981.52,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,30/06/2021,9528,0xf4daa278e6749e9c3dc7b130d301001147c324c888233331a5f0e34b1437fee6,CryptoPunk #9528
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,17.974,37457.63626,0x1920c59d9db5a261716ca91fb5910c12da6716d2,29/06/2021,1546,0x621e757bc06556c263e42893b1825cd1c8ca216f7e78d1a98473f98a683dc72a,CryptoPunk #1546
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,16,33343.84,0xf9c298545da80df7767c4e5a9296a071f13702b8,29/06/2021,751,0xa15ec3d4ad43956625fcb22dc7e9518cea83e6bb28e1950b43fb3bb0fb13ad15,CryptoPunk #751
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,109,216347.56,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,28/06/2021,8010,0xa8f27360fe96808086cb907df1306015847ae0e8353b1915e5a03818f04e4a38,CryptoPunk #8010
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,15,29772.6,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,28/06/2021,3862,0x8e20fdacf5c421c831c308cddff9780ce3931c9800562931f7a1d2b1c4a79edf,CryptoPunk #3862
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,25.5,50613.42,0x8b27de7f6a7542ee70e2420e1bc67fc479d01984,28/06/2021,5956,0xd3f7bd5ee951a9e022dd78d1df9ec3d501ab283e06d5002caa2baa7fb56887c3,CryptoPunk #5956
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,18,32922,0x7e86d59a71189cce55f692b14ef4bed389ab2712,27/06/2021,4963,0x6acfc5e813978bbcca92092b64c5d9085aa131508627eae7e8a5f5a6a9ebdc8c,CryptoPunk #4963
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,22.75,51025.7475,0x8b27de7f6a7542ee70e2420e1bc67fc479d01984,21/06/2021,6632,0x0814a32b2b23b023a1ce8c2e4260a346a3c8b85caf957ca1414cd330ec990809,CryptoPunk #6632
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,16,35756.8,0x01ec738293d4fa32d99374a4519b450f4db2ba54,19/06/2021,7408,0x0266184336a346fbd499d10b2ca113945ceabdb40fac57f85708bf6faf5cce2c,CryptoPunk #7408
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,13.98,31242.504,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,19/06/2021,7502,0x194718a6156659c554b882fc19b99e95b35671071f46691a6fac27b22e09009b,CryptoPunk #7502
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,14.69,34864.2177,0x6b43ab598973072a60e3160302354a4e9f894590,18/06/2021,6652,0xaef4ae6bbdc61c02736bc464ee2879f7d6f0885bb07b76db4912aba8abe045ca,CryptoPunk #6652
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,15.49,36762.8817,0xe85740d4b34f727e8cbc9d676d253a4fd736a239,18/06/2021,5189,0x3450b107d766582443030f9af413b648305715416356e87db38c71f1903f2a3b,CryptoPunk #5189
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,16.76,43281.862,0xb78e3e8bd36b3228322d0a9d3271b5fbb7997fa3,15/06/2021,6398,0xc8546ad712c540c09f4e5931420a72a68ccd22c1038c8c9293bdc141fe20856d,CryptoPunk #6398
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,15,38736.75,0x1f52dcd4bd84e2f328071a7de4c6354f0c8a59a7,15/06/2021,6361,0x4e3229b61ff157137ccd8fc4044173a678d4db62fba4adc61b08e54067d767c6,CryptoPunk #6361
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,17.75,41803.2025,0x44b6bae035f67bfa1853a32b9b98c7a95a00f4e4,12/06/2021,5655,0xab282c3578df27e248961601d8d3c8be87d6ed3935e661ae0b170d63721a953f,CryptoPunk #5655
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,13.98,36242.7306,0x05e70979fd3355133f91fc7c6597a8274169b3be,08/06/2021,7067,0x8d592509e30dc1c3ad435174760257100d77aa81b3279195e783cfbf829cfe38,CryptoPunk #7067
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,15.75,42648.9525,0x8b27de7f6a7542ee70e2420e1bc67fc479d01984,01/06/2021,6630,0x47a2ecf92cf77cefb9ea578d17a6c6590ba2ff1ab5f134c6e7e748b0cdbf546b,CryptoPunk #6630
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,35,83567.75,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,31/05/2021,8786,0xc829cc4bb605498226bb60661815d8ea84c1f92d891847a97768ecc7c16ee399,CryptoPunk #8786
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,17,38773.26,0x77d550883410f4d1d88c2bf79132f375cfed31ef,30/05/2021,4109,0x00ceb3cacef5e96f75bfa783f5674daf14fe8d848487e59cdfe37de8d710c0a4,CryptoPunk #4109
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,14.9,40904.225,0x953a37793f10567aa894d0cfbe33293e7f33c1b4,28/05/2021,3218,0x941d9db2eb67c95609fecaf87c3624a49519f132cf64a96fad9cdea51aed8043,CryptoPunk #3218
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,15.11,40914.1025,0x3224bb579f92f7316011f16ffb404e363d60e115,26/05/2021,9720,0x82652e732b003aaf2bbd511e04060a53f5db9d5433dd0bb3ec36ac81b7ad64c6,CryptoPunk #9720
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,25,66289.25,0xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,25/05/2021,1118,0xe8edf466bd94e363e4419d6e1473bc099b7bbf1a7be03a33591ff2c6b857e48d,CryptoPunk #1118
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,23,63826.38,0xf2907acb30273f87d8a2f3154f2625ea7bf8f81f,21/05/2021,2469,0x735bc1821ce6612eab56921972ed28e95cebb86a26c22bb98ea09336131c0d22,CryptoPunk #2469
0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,24.8,97424.568,0x6f4a2d3a4f47f9c647d86c929755593911ee91ec,10/05/2021,8459,0x9fc9f4d72b4fd4a073f3872604b0bf1672c7438379e1f738e5fbc8a77258cbf6,CryptoPunk #8459
