event_date,usd_price,daily_average,ten_percent_of_earlier_DA,new_daily_average
16/02/2021,19372.8192,24648.28565,2464.828565,24648.28565
16/02/2021,13354.425,24648.28565,2464.828565,24648.28565
16/02/2021,15491.133,24648.28565,2464.828565,24648.28565
16/02/2021,22257.375,24648.28565,2464.828565,24648.28565
16/02/2021,28311.381,24648.28565,2464.828565,24648.28565
16/02/2021,48075.93,24648.28565,2464.828565,24648.28565
16/02/2021,33831.21,24648.28565,2464.828565,24648.28565
16/02/2021,16737.546,24648.28565,2464.828565,24648.28565
16/02/2021,25640.496,24648.28565,2464.828565,24648.28565
16/02/2021,14244.72,24648.28565,2464.828565,24648.28565
16/02/2021,19586.49,24648.28565,2464.828565,24648.28565
16/02/2021,14422.779,24648.28565,2464.828565,24648.28565
16/02/2021,24928.26,24648.28565,2464.828565,24648.28565
16/02/2021,22239.5691,24648.28565,2464.828565,24648.28565
16/02/2021,20031.6375,24648.28565,2464.828565,24648.28565
16/02/2021,16915.605,24648.28565,2464.828565,24648.28565
16/02/2021,20476.785,24648.28565,2464.828565,24648.28565
16/02/2021,15135.015,24648.28565,2464.828565,24648.28565
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,16484.795,25892.91883,2589.291883,25892.91883
17/02/2021,16556.0806,25892.91883,2589.291883,25892.91883
17/02/2021,15148.19,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,18302.5778,25892.91883,2589.291883,25892.91883
17/02/2021,24041.0686,25892.91883,2589.291883,25892.91883
17/02/2021,25841.03,25892.91883,2589.291883,25892.91883
17/02/2021,17375.865,25892.91883,2589.291883,25892.91883
17/02/2021,22276.75,25892.91883,2589.291883,25892.91883
17/02/2021,21599.5368,25892.91883,2589.291883,25892.91883
17/02/2021,17803.5786,25892.91883,2589.291883,25892.91883
17/02/2021,34306.195,25892.91883,2589.291883,25892.91883
17/02/2021,39207.08,25892.91883,2589.291883,25892.91883
17/02/2021,16057.0814,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,16573.902,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,29155.8104,25892.91883,2589.291883,25892.91883
17/02/2021,17803.5786,25892.91883,2589.291883,25892.91883
17/02/2021,16912.5086,25892.91883,2589.291883,25892.91883
17/02/2021,35642.8,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,16663.009,25892.91883,2589.291883,25892.91883
17/02/2021,24058.89,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,24058.89,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,35232.9078,25892.91883,2589.291883,25892.91883
17/02/2021,23149.9986,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,32078.52,25892.91883,2589.291883,25892.91883
17/02/2021,17785.7572,25892.91883,2589.291883,25892.91883
17/02/2021,19068.898,25892.91883,2589.291883,25892.91883
17/02/2021,16894.6872,25892.91883,2589.291883,25892.91883
17/02/2021,30242.9158,25892.91883,2589.291883,25892.91883
17/02/2021,19389.6832,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,24593.532,25892.91883,2589.291883,25892.91883
17/02/2021,17268.9366,25892.91883,2589.291883,25892.91883
17/02/2021,18356.042,25892.91883,2589.291883,25892.91883
17/02/2021,42771.36,25892.91883,2589.291883,25892.91883
17/02/2021,17464.972,25892.91883,2589.291883,25892.91883
17/02/2021,23381.6768,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,17375.865,25892.91883,2589.291883,25892.91883
17/02/2021,19425.326,25892.91883,2589.291883,25892.91883
17/02/2021,39207.08,25892.91883,2589.291883,25892.91883
17/02/2021,19567.8972,25892.91883,2589.291883,25892.91883
17/02/2021,51682.06,25892.91883,2589.291883,25892.91883
17/02/2021,28496.4186,25892.91883,2589.291883,25892.91883
17/02/2021,17607.5432,25892.91883,2589.291883,25892.91883
17/02/2021,24949.96,25892.91883,2589.291883,25892.91883
17/02/2021,19389.6832,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,24147.997,25892.91883,2589.291883,25892.91883
17/02/2021,17464.972,25892.91883,2589.291883,25892.91883
17/02/2021,26732.09982,25892.91883,2589.291883,25892.91883
17/02/2021,17322.4008,25892.91883,2589.291883,25892.91883
17/02/2021,17607.5432,25892.91883,2589.291883,25892.91883
17/02/2021,17607.5432,25892.91883,2589.291883,25892.91883
17/02/2021,17643.186,25892.91883,2589.291883,25892.91883
17/02/2021,17803.5786,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,19389.6832,25892.91883,2589.291883,25892.91883
17/02/2021,20494.61,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,26553.886,25892.91883,2589.291883,25892.91883
17/02/2021,26696.4572,25892.91883,2589.291883,25892.91883
17/02/2021,28514.24,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,27623.17,25892.91883,2589.291883,25892.91883
17/02/2021,18712.47,25892.91883,2589.291883,25892.91883
17/02/2021,19585.7186,25892.91883,2589.291883,25892.91883
17/02/2021,22276.75,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,22722.285,25892.91883,2589.291883,25892.91883
17/02/2021,21207.466,25892.91883,2589.291883,25892.91883
17/02/2021,19247.112,25892.91883,2589.291883,25892.91883
17/02/2021,29690.4524,25892.91883,2589.291883,25892.91883
17/02/2021,18712.47,25892.91883,2589.291883,25892.91883
17/02/2021,18712.47,25892.91883,2589.291883,25892.91883
17/02/2021,23755.9262,25892.91883,2589.291883,25892.91883
17/02/2021,23167.82,25892.91883,2589.291883,25892.91883
17/02/2021,19585.7186,25892.91883,2589.291883,25892.91883
17/02/2021,21207.466,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,30296.38,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,15148.19,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,18712.47,25892.91883,2589.291883,25892.91883
17/02/2021,28514.24,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
17/02/2021,26518.2432,25892.91883,2589.291883,25892.91883
17/02/2021,70234.1374,25892.91883,2589.291883,25892.91883
17/02/2021,26714.2786,25892.91883,2589.291883,25892.91883
17/02/2021,23880.676,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,24949.96,25892.91883,2589.291883,25892.91883
17/02/2021,24932.1386,25892.91883,2589.291883,25892.91883
17/02/2021,32078.52,25892.91883,2589.291883,25892.91883
17/02/2021,22276.75,25892.91883,2589.291883,25892.91883
17/02/2021,23755.9262,25892.91883,2589.291883,25892.91883
17/02/2021,29583.524,25892.91883,2589.291883,25892.91883
17/02/2021,20583.717,25892.91883,2589.291883,25892.91883
17/02/2021,33486.4106,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,20494.61,25892.91883,2589.291883,25892.91883
17/02/2021,22953.9632,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,30741.915,25892.91883,2589.291883,25892.91883
17/02/2021,22276.75,25892.91883,2589.291883,25892.91883
17/02/2021,24932.1386,25892.91883,2589.291883,25892.91883
17/02/2021,29850.845,25892.91883,2589.291883,25892.91883
17/02/2021,32078.52,25892.91883,2589.291883,25892.91883
17/02/2021,21171.8232,25892.91883,2589.291883,25892.91883
17/02/2021,31187.45,25892.91883,2589.291883,25892.91883
17/02/2021,21171.8232,25892.91883,2589.291883,25892.91883
17/02/2021,21367.8586,25892.91883,2589.291883,25892.91883
17/02/2021,39117.973,25892.91883,2589.291883,25892.91883
17/02/2021,24932.1386,25892.91883,2589.291883,25892.91883
17/02/2021,24949.96,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,22989.606,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,23167.82,25892.91883,2589.291883,25892.91883
17/02/2021,31365.664,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,19514.433,25892.91883,2589.291883,25892.91883
17/02/2021,32167.627,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,24949.96,25892.91883,2589.291883,25892.91883
17/02/2021,24949.96,25892.91883,2589.291883,25892.91883
17/02/2021,44553.5,25892.91883,2589.291883,25892.91883
17/02/2021,35642.8,25892.91883,2589.291883,25892.91883
17/02/2021,16039.26,25892.91883,2589.291883,25892.91883
17/02/2021,19389.6832,25892.91883,2589.291883,25892.91883
17/02/2021,26019.244,25892.91883,2589.291883,25892.91883
17/02/2021,32078.52,25892.91883,2589.291883,25892.91883
17/02/2021,21171.8232,25892.91883,2589.291883,25892.91883
17/02/2021,17554.079,25892.91883,2589.291883,25892.91883
17/02/2021,17554.079,25892.91883,2589.291883,25892.91883
17/02/2021,27444.956,25892.91883,2589.291883,25892.91883
17/02/2021,21350.0372,25892.91883,2589.291883,25892.91883
17/02/2021,28496.4186,25892.91883,2589.291883,25892.91883
17/02/2021,30296.38,25892.91883,2589.291883,25892.91883
17/02/2021,42682.253,25892.91883,2589.291883,25892.91883
17/02/2021,40989.22,25892.91883,2589.291883,25892.91883
17/02/2021,33860.66,25892.91883,2589.291883,25892.91883
17/02/2021,35464.586,25892.91883,2589.291883,25892.91883
17/02/2021,39207.08,25892.91883,2589.291883,25892.91883
17/02/2021,311874.5,25892.91883,2589.291883,25892.91883
17/02/2021,62374.9,25892.91883,2589.291883,25892.91883
17/02/2021,42771.36,25892.91883,2589.291883,25892.91883
17/02/2021,51592.953,25892.91883,2589.291883,25892.91883
17/02/2021,21385.68,25892.91883,2589.291883,25892.91883
17/02/2021,20940.145,25892.91883,2589.291883,25892.91883
17/02/2021,15148.19,25892.91883,2589.291883,25892.91883
17/02/2021,16930.33,25892.91883,2589.291883,25892.91883
17/02/2021,15415.511,25892.91883,2589.291883,25892.91883
17/02/2021,18605.5416,25892.91883,2589.291883,25892.91883
17/02/2021,17803.5786,25892.91883,2589.291883,25892.91883
17/02/2021,16021.4386,25892.91883,2589.291883,25892.91883
17/02/2021,55246.34,25892.91883,2589.291883,25892.91883
17/02/2021,14613.548,25892.91883,2589.291883,25892.91883
17/02/2021,14969.976,25892.91883,2589.291883,25892.91883
17/02/2021,15237.297,25892.91883,2589.291883,25892.91883
17/02/2021,35642.8,25892.91883,2589.291883,25892.91883
17/02/2021,26732.1,25892.91883,2589.291883,25892.91883
17/02/2021,35642.8,25892.91883,2589.291883,25892.91883
17/02/2021,17821.4,25892.91883,2589.291883,25892.91883
17/02/2021,19603.54,25892.91883,2589.291883,25892.91883
18/02/2021,42593.7,44202.60827,4420.260827,44202.60827
18/02/2021,22222.8,44202.60827,4420.260827,44202.60827
18/02/2021,27759.981,44202.60827,4420.260827,44202.60827
18/02/2021,53705.1,44202.60827,4420.260827,44202.60827
18/02/2021,55557,44202.60827,4420.260827,44202.60827
18/02/2021,25611.777,44202.60827,4420.260827,44202.60827
18/02/2021,25630.296,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,26852.55,44202.60827,4420.260827,44202.60827
18/02/2021,42593.7,44202.60827,4420.260827,44202.60827
18/02/2021,35186.1,44202.60827,4420.260827,44202.60827
18/02/2021,34963.872,44202.60827,4420.260827,44202.60827
18/02/2021,33334.2,44202.60827,4420.260827,44202.60827
18/02/2021,24056.181,44202.60827,4420.260827,44202.60827
18/02/2021,23704.32,44202.60827,4420.260827,44202.60827
18/02/2021,23704.32,44202.60827,4420.260827,44202.60827
18/02/2021,32408.25,44202.60827,4420.260827,44202.60827
18/02/2021,26389.575,44202.60827,4420.260827,44202.60827
18/02/2021,37038,44202.60827,4420.260827,44202.60827
18/02/2021,129633,44202.60827,4420.260827,44202.60827
18/02/2021,37038,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,45186.36,44202.60827,4420.260827,44202.60827
18/02/2021,37038,44202.60827,4420.260827,44202.60827
18/02/2021,31482.3,44202.60827,4420.260827,44202.60827
18/02/2021,25908.081,44202.60827,4420.260827,44202.60827
18/02/2021,31297.11,44202.60827,4420.260827,44202.60827
18/02/2021,25704.372,44202.60827,4420.260827,44202.60827
18/02/2021,28685.931,44202.60827,4420.260827,44202.60827
18/02/2021,23519.13,44202.60827,4420.260827,44202.60827
18/02/2021,23889.51,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,40741.8,44202.60827,4420.260827,44202.60827
18/02/2021,26667.36,44202.60827,4420.260827,44202.60827
18/02/2021,33149.01,44202.60827,4420.260827,44202.60827
18/02/2021,33519.39,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,25000.65,44202.60827,4420.260827,44202.60827
18/02/2021,58334.85,44202.60827,4420.260827,44202.60827
18/02/2021,34260.15,44202.60827,4420.260827,44202.60827
18/02/2021,24630.27,44202.60827,4420.260827,44202.60827
18/02/2021,49075.35,44202.60827,4420.260827,44202.60827
18/02/2021,18519,44202.60827,4420.260827,44202.60827
18/02/2021,46297.5,44202.60827,4420.260827,44202.60827
18/02/2021,27759.981,44202.60827,4420.260827,44202.60827
18/02/2021,22222.8,44202.60827,4420.260827,44202.60827
18/02/2021,25463.625,44202.60827,4420.260827,44202.60827
18/02/2021,34963.872,44202.60827,4420.260827,44202.60827
18/02/2021,1203735,44202.60827,4420.260827,44202.60827
18/02/2021,35186.1,44202.60827,4420.260827,44202.60827
18/02/2021,22222.8,44202.60827,4420.260827,44202.60827
18/02/2021,36000.936,44202.60827,4420.260827,44202.60827
18/02/2021,24074.7,44202.60827,4420.260827,44202.60827
18/02/2021,24537.675,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,26667.36,44202.60827,4420.260827,44202.60827
18/02/2021,85187.4,44202.60827,4420.260827,44202.60827
18/02/2021,32408.25,44202.60827,4420.260827,44202.60827
18/02/2021,26834.031,44202.60827,4420.260827,44202.60827
18/02/2021,25871.043,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,92595,44202.60827,4420.260827,44202.60827
18/02/2021,36112.05,44202.60827,4420.260827,44202.60827
18/02/2021,55557,44202.60827,4420.260827,44202.60827
18/02/2021,48130.881,44202.60827,4420.260827,44202.60827
18/02/2021,26148.828,44202.60827,4420.260827,44202.60827
18/02/2021,74057.481,44202.60827,4420.260827,44202.60827
18/02/2021,28389.627,44202.60827,4420.260827,44202.60827
18/02/2021,46297.5,44202.60827,4420.260827,44202.60827
18/02/2021,25463.625,44202.60827,4420.260827,44202.60827
18/02/2021,72224.1,44202.60827,4420.260827,44202.60827
18/02/2021,27222.93,44202.60827,4420.260827,44202.60827
18/02/2021,26852.55,44202.60827,4420.260827,44202.60827
18/02/2021,55557,44202.60827,4420.260827,44202.60827
18/02/2021,37019.481,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,27759.981,44202.60827,4420.260827,44202.60827
18/02/2021,24982.131,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,24982.131,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,25000.65,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,23704.32,44202.60827,4420.260827,44202.60827
18/02/2021,30093.375,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,24074.7,44202.60827,4420.260827,44202.60827
18/02/2021,26334.018,44202.60827,4420.260827,44202.60827
18/02/2021,25908.081,44202.60827,4420.260827,44202.60827
18/02/2021,36667.62,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,26852.55,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,61112.7,44202.60827,4420.260827,44202.60827
18/02/2021,23796.915,44202.60827,4420.260827,44202.60827
18/02/2021,44445.6,44202.60827,4420.260827,44202.60827
18/02/2021,23852.472,44202.60827,4420.260827,44202.60827
18/02/2021,34074.96,44202.60827,4420.260827,44202.60827
18/02/2021,24611.751,44202.60827,4420.260827,44202.60827
18/02/2021,18333.81,44202.60827,4420.260827,44202.60827
18/02/2021,27593.31,44202.60827,4420.260827,44202.60827
18/02/2021,25685.853,44202.60827,4420.260827,44202.60827
18/02/2021,25000.65,44202.60827,4420.260827,44202.60827
18/02/2021,73890.81,44202.60827,4420.260827,44202.60827
18/02/2021,92595,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,35186.1,44202.60827,4420.260827,44202.60827
18/02/2021,24074.7,44202.60827,4420.260827,44202.60827
18/02/2021,111114,44202.60827,4420.260827,44202.60827
18/02/2021,36112.05,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,44445.6,44202.60827,4420.260827,44202.60827
18/02/2021,27556.272,44202.60827,4420.260827,44202.60827
18/02/2021,29630.4,44202.60827,4420.260827,44202.60827
18/02/2021,42593.7,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,33334.2,44202.60827,4420.260827,44202.60827
18/02/2021,27778.5,44202.60827,4420.260827,44202.60827
18/02/2021,41667.75,44202.60827,4420.260827,44202.60827
18/02/2021,23704.32,44202.60827,4420.260827,44202.60827
18/02/2021,25926.6,44202.60827,4420.260827,44202.60827
18/02/2021,31482.3,44202.60827,4420.260827,44202.60827
18/02/2021,27556.272,44202.60827,4420.260827,44202.60827
18/02/2021,25722.891,44202.60827,4420.260827,44202.60827
18/02/2021,63890.55,44202.60827,4420.260827,44202.60827
18/02/2021,46297.5,44202.60827,4420.260827,44202.60827
18/02/2021,27556.272,44202.60827,4420.260827,44202.60827
18/02/2021,64816.5,44202.60827,4420.260827,44202.60827
18/02/2021,28611.855,44202.60827,4420.260827,44202.60827
19/02/2021,36620.4032,55351.66116,5535.166116,55351.66116
19/02/2021,24827.392,55351.66116,5535.166116,55351.66116
19/02/2021,24536.446,55351.66116,5535.166116,55351.66116
19/02/2021,25215.32,55351.66116,5535.166116,55351.66116
19/02/2021,145473,55351.66116,5535.166116,55351.66116
19/02/2021,24536.446,55351.66116,5535.166116,55351.66116
19/02/2021,38695.818,55351.66116,5535.166116,55351.66116
19/02/2021,31034.24,55351.66116,5535.166116,55351.66116
19/02/2021,37822.98,55351.66116,5535.166116,55351.66116
19/02/2021,116378.4,55351.66116,5535.166116,55351.66116
19/02/2021,23663.608,55351.66116,5535.166116,55351.66116
19/02/2021,1551712,55351.66116,5535.166116,55351.66116
19/02/2021,28124.78,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,25195.9236,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,537280.28,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,28803.654,55351.66116,5535.166116,55351.66116
19/02/2021,42672.08,55351.66116,5535.166116,55351.66116
19/02/2021,27154.96,55351.66116,5535.166116,55351.66116
19/02/2021,26786.4284,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,28609.69,55351.66116,5535.166116,55351.66116
19/02/2021,24245.5,55351.66116,5535.166116,55351.66116
19/02/2021,25215.32,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,21336.04,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,38773.4036,55351.66116,5535.166116,55351.66116
19/02/2021,60128.84,55351.66116,5535.166116,55351.66116
19/02/2021,45950.0716,55351.66116,5535.166116,55351.66116
19/02/2021,36853.16,55351.66116,5535.166116,55351.66116
19/02/2021,27154.96,55351.66116,5535.166116,55351.66116
19/02/2021,21820.95,55351.66116,5535.166116,55351.66116
19/02/2021,31034.24,55351.66116,5535.166116,55351.66116
19/02/2021,24245.5,55351.66116,5535.166116,55351.66116
19/02/2021,27154.96,55351.66116,5535.166116,55351.66116
19/02/2021,26165.7436,55351.66116,5535.166116,55351.66116
19/02/2021,145473,55351.66116,5535.166116,55351.66116
19/02/2021,33943.7,55351.66116,5535.166116,55351.66116
19/02/2021,25797.212,55351.66116,5535.166116,55351.66116
19/02/2021,31034.24,55351.66116,5535.166116,55351.66116
19/02/2021,133835.16,55351.66116,5535.166116,55351.66116
19/02/2021,30937.258,55351.66116,5535.166116,55351.66116
19/02/2021,31014.8436,55351.66116,5535.166116,55351.66116
19/02/2021,34913.52,55351.66116,5535.166116,55351.66116
19/02/2021,21336.04,55351.66116,5535.166116,55351.66116
19/02/2021,26185.14,55351.66116,5535.166116,55351.66116
19/02/2021,28939.4288,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,32876.898,55351.66116,5535.166116,55351.66116
19/02/2021,124136.96,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,60128.84,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,26476.086,55351.66116,5535.166116,55351.66116
19/02/2021,28881.2396,55351.66116,5535.166116,55351.66116
19/02/2021,35786.358,55351.66116,5535.166116,55351.66116
19/02/2021,38695.818,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,30471.7444,55351.66116,5535.166116,55351.66116
19/02/2021,18426.58,55351.66116,5535.166116,55351.66116
19/02/2021,34913.52,55351.66116,5535.166116,55351.66116
19/02/2021,25215.32,55351.66116,5535.166116,55351.66116
19/02/2021,26185.14,55351.66116,5535.166116,55351.66116
19/02/2021,26223.9328,55351.66116,5535.166116,55351.66116
19/02/2021,38792.8,55351.66116,5535.166116,55351.66116
19/02/2021,31014.8436,55351.66116,5535.166116,55351.66116
19/02/2021,27736.852,55351.66116,5535.166116,55351.66116
19/02/2021,30064.42,55351.66116,5535.166116,55351.66116
19/02/2021,30801.4832,55351.66116,5535.166116,55351.66116
19/02/2021,29075.2036,55351.66116,5535.166116,55351.66116
19/02/2021,79525.24,55351.66116,5535.166116,55351.66116
19/02/2021,43641.9,55351.66116,5535.166116,55351.66116
19/02/2021,42672.08,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,26340.3112,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,47501.7836,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,67887.4,55351.66116,5535.166116,55351.66116
19/02/2021,65947.76,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,25215.32,55351.66116,5535.166116,55351.66116
19/02/2021,23275.68,55351.66116,5535.166116,55351.66116
19/02/2021,25215.32,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,53340.1,55351.66116,5535.166116,55351.66116
19/02/2021,26864.014,55351.66116,5535.166116,55351.66116
19/02/2021,32954.4836,55351.66116,5535.166116,55351.66116
19/02/2021,23372.662,55351.66116,5535.166116,55351.66116
19/02/2021,58189.2,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
19/02/2021,36853.16,55351.66116,5535.166116,55351.66116
19/02/2021,25894.194,55351.66116,5535.166116,55351.66116
19/02/2021,27639.87,55351.66116,5535.166116,55351.66116
19/02/2021,26185.14,55351.66116,5535.166116,55351.66116
19/02/2021,26864.014,55351.66116,5535.166116,55351.66116
19/02/2021,26165.7436,55351.66116,5535.166116,55351.66116
19/02/2021,28512.708,55351.66116,5535.166116,55351.66116
19/02/2021,32973.88,55351.66116,5535.166116,55351.66116
19/02/2021,38210.908,55351.66116,5535.166116,55351.66116
19/02/2021,29094.6,55351.66116,5535.166116,55351.66116
20/02/2021,33284.3,38093.24791,3809.324791,38093.24791
20/02/2021,31326.4,38093.24791,3809.324791,38093.24791
20/02/2021,29368.5,38093.24791,3809.324791,38093.24791
20/02/2021,35242.2,38093.24791,3809.324791,38093.24791
20/02/2021,39138.421,38093.24791,3809.324791,38093.24791
20/02/2021,35242.2,38093.24791,3809.324791,38093.24791
20/02/2021,29153.131,38093.24791,3809.324791,38093.24791
20/02/2021,28683.235,38093.24791,3809.324791,38093.24791
20/02/2021,29368.5,38093.24791,3809.324791,38093.24791
20/02/2021,51884.35,38093.24791,3809.324791,38093.24791
20/02/2021,38179.05,38093.24791,3809.324791,38093.24791
20/02/2021,62652.8,38093.24791,3809.324791,38093.24791
20/02/2021,48947.5,38093.24791,3809.324791,38093.24791
20/02/2021,35242.2,38093.24791,3809.324791,38093.24791
20/02/2021,29348.921,38093.24791,3809.324791,38093.24791
20/02/2021,46989.6,38093.24791,3809.324791,38093.24791
20/02/2021,41115.9,38093.24791,3809.324791,38093.24791
20/02/2021,48947.5,38093.24791,3809.324791,38093.24791
20/02/2021,29368.5,38093.24791,3809.324791,38093.24791
20/02/2021,27997.97,38093.24791,3809.324791,38093.24791
